,Cell type,X location,Y location,Z location
23393,Pyr in SP layer,376,128,322
23394,Pyr in SP layer,120,256,290
23395,Pyr in SP layer,400,376,306
23396,Pyr in SP layer,8,632,322
23397,Pyr in SP layer,352,744,314
23398,Pyr in SP layer,160,360,298
23399,Pyr in SP layer,328,776,290
23400,Pyr in SP layer,256,504,322
23401,Pyr in SP layer,304,896,306
23402,Pyr in SP layer,248,728,290
23403,Pyr in SP layer,192,416,290
23404,Pyr in SP layer,40,560,314
23405,Pyr in SP layer,224,152,306
23406,Pyr in SP layer,0,944,314
23407,Pyr in SP layer,80,576,298
23408,Pyr in SP layer,264,56,322
23409,Pyr in SP layer,136,728,306
23410,Pyr in SP layer,312,544,314
23411,Pyr in SP layer,24,584,298
23412,Pyr in SP layer,64,824,306
23413,Pyr in SP layer,256,392,290
23414,Pyr in SP layer,360,728,314
23415,Pyr in SP layer,72,976,314
23416,Pyr in SP layer,144,120,298
23417,Pyr in SP layer,368,40,298
23418,Pyr in SP layer,64,384,314
23419,Pyr in SP layer,56,352,306
23420,Pyr in SP layer,336,56,314
23421,Pyr in SP layer,56,352,290
23422,Pyr in SP layer,384,232,290
23423,Pyr in SP layer,336,184,290
23424,Pyr in SP layer,280,512,306
23425,Pyr in SP layer,128,56,298
23426,Pyr in SP layer,296,560,322
23427,Pyr in SP layer,312,136,322
23428,Pyr in SP layer,176,696,314
23429,Pyr in SP layer,320,144,314
23430,Pyr in SP layer,112,888,298
23431,Pyr in SP layer,168,104,322
23432,Pyr in SP layer,80,848,298
23433,Pyr in SP layer,192,504,290
23434,Pyr in SP layer,296,128,322
23435,Pyr in SP layer,392,440,290
23436,Pyr in SP layer,336,936,322
23437,Pyr in SP layer,24,688,306
23438,Pyr in SP layer,40,40,322
23439,Pyr in SP layer,384,96,314
23440,Pyr in SP layer,144,40,290
23441,Pyr in SP layer,96,632,306
23442,Pyr in SP layer,368,504,290
23443,Pyr in SP layer,8,592,290
23444,Pyr in SP layer,32,848,306
23445,Pyr in SP layer,160,832,314
23446,Pyr in SP layer,232,968,290
23447,Pyr in SP layer,368,264,306
23448,Pyr in SP layer,352,640,322
23449,Pyr in SP layer,296,0,290
23450,Pyr in SP layer,160,888,298
23451,Pyr in SP layer,352,528,298
23452,Pyr in SP layer,168,920,306
23453,Pyr in SP layer,312,352,298
23454,Pyr in SP layer,64,920,298
23455,Pyr in SP layer,272,224,290
23456,Pyr in SP layer,400,936,314
23457,Pyr in SP layer,368,96,290
23458,Pyr in SP layer,376,208,290
23459,Pyr in SP layer,208,744,298
23460,Pyr in SP layer,16,312,290
23461,Pyr in SP layer,240,904,290
23462,Pyr in SP layer,112,880,306
23463,Pyr in SP layer,280,168,298
23464,Pyr in SP layer,280,536,298
23465,Pyr in SP layer,280,904,298
23466,Pyr in SP layer,184,264,290
23467,Pyr in SP layer,144,728,306
23468,Pyr in SP layer,16,736,298
23469,Pyr in SP layer,400,288,306
23470,Pyr in SP layer,224,248,314
23471,Pyr in SP layer,112,656,314
23472,Pyr in SP layer,144,920,314
23473,Pyr in SP layer,208,968,306
23474,Pyr in SP layer,120,448,314
23475,Pyr in SP layer,88,768,322
23476,Pyr in SP layer,88,864,306
23477,Pyr in SP layer,304,504,322
23478,Pyr in SP layer,344,824,306
23479,Pyr in SP layer,96,720,314
23480,Pyr in SP layer,160,392,290
23481,Pyr in SP layer,352,784,314
23482,Pyr in SP layer,72,368,290
23483,Pyr in SP layer,40,432,298
23484,Pyr in SP layer,184,776,322
23485,Pyr in SP layer,272,1000,314
23486,Pyr in SP layer,0,320,298
23487,Pyr in SP layer,88,296,306
23488,Pyr in SP layer,48,376,290
23489,Pyr in SP layer,120,712,298
23490,Pyr in SP layer,176,136,298
23491,Pyr in SP layer,312,392,306
23492,Pyr in SP layer,224,768,290
23493,Pyr in SP layer,112,160,306
23494,Pyr in SP layer,376,496,290
23495,Pyr in SP layer,216,536,314
23496,Pyr in SP layer,192,928,306
23497,Pyr in SP layer,272,976,322
23498,Pyr in SP layer,184,40,322
23499,Pyr in SP layer,80,536,322
23500,Pyr in SP layer,304,704,298
23501,Pyr in SP layer,392,96,306
23502,Pyr in SP layer,112,512,322
23503,Pyr in SP layer,208,736,306
23504,Pyr in SP layer,272,648,314
23505,Pyr in SP layer,88,216,322
23506,Pyr in SP layer,224,576,322
23507,Pyr in SP layer,392,240,306
23508,Pyr in SP layer,192,896,306
23509,Pyr in SP layer,368,624,290
23510,Pyr in SP layer,352,608,322
23511,Pyr in SP layer,344,568,314
23512,Pyr in SP layer,184,200,290
23513,Pyr in SP layer,280,120,322
23514,Pyr in SP layer,248,664,322
23515,Pyr in SP layer,112,600,322
23516,Pyr in SP layer,8,600,322
23517,Pyr in SP layer,208,72,322
23518,Pyr in SP layer,40,360,306
23519,Pyr in SP layer,152,944,322
23520,Pyr in SP layer,64,368,290
23521,Pyr in SP layer,280,176,290
23522,Pyr in SP layer,64,680,298
23523,Pyr in SP layer,96,944,314
23524,Pyr in SP layer,160,456,314
23525,Pyr in SP layer,208,656,298
23526,Pyr in SP layer,160,472,298
23527,Pyr in SP layer,312,72,298
23528,Pyr in SP layer,264,408,298
23529,Pyr in SP layer,88,280,322
23530,Pyr in SP layer,192,696,298
23531,Pyr in SP layer,88,344,298
23532,Pyr in SP layer,216,344,322
23533,Pyr in SP layer,296,136,298
23534,Pyr in SP layer,336,600,298
23535,Pyr in SP layer,112,992,314
23536,Pyr in SP layer,400,824,306
23537,Pyr in SP layer,296,672,290
23538,Pyr in SP layer,200,904,298
23539,Pyr in SP layer,240,8,306
23540,Pyr in SP layer,352,0,298
23541,Pyr in SP layer,208,624,298
23542,Pyr in SP layer,24,656,314
23543,Pyr in SP layer,312,752,298
23544,Pyr in SP layer,232,96,322
23545,Pyr in SP layer,184,864,298
23546,Pyr in SP layer,224,464,314
23547,Pyr in SP layer,48,0,298
23548,Pyr in SP layer,72,248,290
23549,Pyr in SP layer,120,16,298
23550,Pyr in SP layer,264,112,290
23551,Pyr in SP layer,144,784,290
23552,Pyr in SP layer,344,392,290
23553,Pyr in SP layer,240,976,322
23554,Pyr in SP layer,16,40,314
23555,Pyr in SP layer,192,32,314
23556,Pyr in SP layer,8,304,314
23557,Pyr in SP layer,0,0,290
23558,Pyr in SP layer,288,288,306
23559,Pyr in SP layer,128,528,314
23560,Pyr in SP layer,32,352,322
23561,Pyr in SP layer,8,912,298
23562,Pyr in SP layer,232,384,306
23563,Pyr in SP layer,160,120,306
23564,Pyr in SP layer,312,968,298
23565,Pyr in SP layer,168,488,298
23566,Pyr in SP layer,152,776,298
23567,Pyr in SP layer,144,296,306
23568,Pyr in SP layer,56,496,314
23569,Pyr in SP layer,272,656,314
23570,Pyr in SP layer,104,104,322
23571,Pyr in SP layer,40,200,298
23572,Pyr in SP layer,400,360,322
23573,Pyr in SP layer,80,360,306
23574,Pyr in SP layer,88,208,314
23575,Pyr in SP layer,304,240,314
23576,Pyr in SP layer,328,80,290
23577,Pyr in SP layer,336,808,322
23578,Pyr in SP layer,240,184,322
23579,Pyr in SP layer,40,216,306
23580,Pyr in SP layer,304,376,322
23581,Pyr in SP layer,280,896,298
23582,Pyr in SP layer,248,840,322
23583,Pyr in SP layer,336,152,306
23584,Pyr in SP layer,208,408,306
23585,Pyr in SP layer,136,848,298
23586,Pyr in SP layer,72,456,322
23587,Pyr in SP layer,248,776,298
23588,Pyr in SP layer,176,432,314
23589,Pyr in SP layer,152,752,290
23590,Pyr in SP layer,384,32,306
23591,Pyr in SP layer,8,968,322
23592,Pyr in SP layer,64,464,290
23593,Pyr in SP layer,224,160,298
23594,Pyr in SP layer,232,576,314
23595,Pyr in SP layer,232,288,298
23596,Pyr in SP layer,128,512,306
23597,Pyr in SP layer,208,952,306
23598,Pyr in SP layer,288,656,290
23599,Pyr in SP layer,240,400,290
23600,Pyr in SP layer,272,512,298
23601,Pyr in SP layer,280,776,290
23602,Pyr in SP layer,288,320,298
23603,Pyr in SP layer,376,888,306
23604,Pyr in SP layer,136,336,290
23605,Pyr in SP layer,0,184,290
23606,Pyr in SP layer,376,96,306
23607,Pyr in SP layer,56,992,306
23608,Pyr in SP layer,152,688,314
23609,Pyr in SP layer,80,992,298
23610,Pyr in SP layer,384,120,290
23611,Pyr in SP layer,352,232,306
23612,Pyr in SP layer,224,112,290
23613,Pyr in SP layer,0,160,306
23614,Pyr in SP layer,232,704,322
23615,Pyr in SP layer,168,704,290
23616,Pyr in SP layer,320,568,298
23617,Pyr in SP layer,280,928,290
23618,Pyr in SP layer,232,376,314
23619,Pyr in SP layer,112,568,306
23620,Pyr in SP layer,176,584,306
23621,Pyr in SP layer,96,288,298
23622,Pyr in SP layer,80,408,322
23623,Pyr in SP layer,128,752,298
23624,Pyr in SP layer,176,40,306
23625,Pyr in SP layer,104,944,298
23626,Pyr in SP layer,184,112,322
23627,Pyr in SP layer,8,520,290
23628,Pyr in SP layer,288,136,298
23629,Pyr in SP layer,336,928,298
23630,Pyr in SP layer,112,824,322
23631,Pyr in SP layer,288,16,298
23632,Pyr in SP layer,168,760,322
23633,Pyr in SP layer,112,264,290
23634,Pyr in SP layer,8,768,290
23635,Pyr in SP layer,360,280,314
23636,Pyr in SP layer,144,992,314
23637,Pyr in SP layer,128,560,298
23638,Pyr in SP layer,256,192,322
23639,Pyr in SP layer,48,672,298
23640,Pyr in SP layer,224,336,290
23641,Pyr in SP layer,368,472,322
23642,Pyr in SP layer,64,184,306
23643,Pyr in SP layer,232,952,306
23644,Pyr in SP layer,136,272,322
23645,Pyr in SP layer,248,736,314
23646,Pyr in SP layer,152,392,322
23647,Pyr in SP layer,304,656,290
23648,Pyr in SP layer,368,112,314
23649,Pyr in SP layer,200,680,314
23650,Pyr in SP layer,80,104,314
23651,Pyr in SP layer,344,608,298
23652,Pyr in SP layer,48,776,306
23653,Pyr in SP layer,376,224,298
23654,Pyr in SP layer,216,872,306
23655,Pyr in SP layer,360,432,290
23656,Pyr in SP layer,200,488,314
23657,Pyr in SP layer,32,384,290
23658,Pyr in SP layer,40,328,306
23659,Pyr in SP layer,8,728,290
23660,Pyr in SP layer,128,832,290
23661,Pyr in SP layer,240,232,290
23662,Pyr in SP layer,176,808,290
23663,Pyr in SP layer,240,560,290
23664,Pyr in SP layer,56,48,314
23665,Pyr in SP layer,224,192,306
23666,Pyr in SP layer,192,88,322
23667,Pyr in SP layer,160,736,298
23668,Pyr in SP layer,288,144,314
23669,Pyr in SP layer,80,552,314
23670,Pyr in SP layer,384,232,314
23671,Pyr in SP layer,264,952,306
23672,Pyr in SP layer,56,608,306
23673,Pyr in SP layer,112,376,298
23674,Pyr in SP layer,144,72,314
23675,Pyr in SP layer,272,864,290
23676,Pyr in SP layer,0,424,314
23677,Pyr in SP layer,240,464,306
23678,Pyr in SP layer,312,120,314
23679,Pyr in SP layer,24,320,290
23680,Pyr in SP layer,264,128,314
23681,Pyr in SP layer,296,840,314
23682,Pyr in SP layer,16,208,306
23683,Pyr in SP layer,144,840,314
23684,Pyr in SP layer,352,8,306
23685,Pyr in SP layer,232,648,306
23686,Pyr in SP layer,320,960,298
23687,Pyr in SP layer,224,424,306
23688,Pyr in SP layer,336,744,290
23689,Pyr in SP layer,112,944,322
23690,Pyr in SP layer,328,232,290
23691,Pyr in SP layer,72,408,314
23692,Pyr in SP layer,48,144,290
23693,Pyr in SP layer,272,0,314
23694,Pyr in SP layer,136,368,306
23695,Pyr in SP layer,248,840,290
23696,Pyr in SP layer,32,696,306
23697,Pyr in SP layer,24,344,298
23698,Pyr in SP layer,368,72,290
23699,Pyr in SP layer,248,976,306
23700,Pyr in SP layer,176,144,322
23701,Pyr in SP layer,224,640,306
23702,Pyr in SP layer,176,304,314
23703,Pyr in SP layer,72,856,290
23704,Pyr in SP layer,392,696,298
23705,Pyr in SP layer,64,912,290
23706,Pyr in SP layer,96,448,290
23707,Pyr in SP layer,376,416,322
23708,Pyr in SP layer,168,824,298
23709,Pyr in SP layer,128,936,290
23710,Pyr in SP layer,216,168,314
23711,Pyr in SP layer,152,824,298
23712,Pyr in SP layer,384,976,298
23713,Pyr in SP layer,64,432,322
23714,Pyr in SP layer,8,896,322
23715,Pyr in SP layer,136,944,306
23716,Pyr in SP layer,400,48,322
23717,Pyr in SP layer,128,760,290
23718,Pyr in SP layer,240,840,298
23719,Pyr in SP layer,264,320,306
23720,Pyr in SP layer,32,968,298
23721,Pyr in SP layer,160,888,314
23722,Pyr in SP layer,400,200,290
23723,Pyr in SP layer,392,760,290
23724,Pyr in SP layer,256,288,306
23725,Pyr in SP layer,112,608,322
23726,Pyr in SP layer,328,712,290
23727,Pyr in SP layer,48,504,290
23728,Pyr in SP layer,16,16,306
23729,Pyr in SP layer,392,544,322
23730,Pyr in SP layer,384,968,306
23731,Pyr in SP layer,24,592,290
23732,Pyr in SP layer,360,184,314
23733,Pyr in SP layer,80,760,314
23734,Pyr in SP layer,280,24,298
23735,Pyr in SP layer,224,128,298
23736,Pyr in SP layer,40,760,290
23737,Pyr in SP layer,184,288,314
23738,Pyr in SP layer,296,904,314
23739,Pyr in SP layer,128,72,322
23740,Pyr in SP layer,400,64,306
23741,Pyr in SP layer,72,528,314
23742,Pyr in SP layer,392,512,290
23743,Pyr in SP layer,16,520,306
23744,Pyr in SP layer,384,744,322
23745,Pyr in SP layer,32,784,290
23746,Pyr in SP layer,0,464,306
23747,Pyr in SP layer,136,304,314
23748,Pyr in SP layer,320,696,322
23749,Pyr in SP layer,328,848,290
23750,Pyr in SP layer,192,616,298
23751,Pyr in SP layer,200,752,314
23752,Pyr in SP layer,80,752,322
23753,Pyr in SP layer,296,808,298
23754,Pyr in SP layer,256,256,314
23755,Pyr in SP layer,96,576,314
23756,Pyr in SP layer,8,208,322
23757,Pyr in SP layer,152,728,306
23758,Pyr in SP layer,216,808,314
23759,Pyr in SP layer,88,672,314
23760,Pyr in SP layer,344,104,290
23761,Pyr in SP layer,304,872,306
23762,Pyr in SP layer,296,160,322
23763,Pyr in SP layer,360,776,322
23764,Pyr in SP layer,288,304,314
23765,Pyr in SP layer,32,112,306
23766,Pyr in SP layer,264,232,306
23767,Pyr in SP layer,256,992,298
23768,Pyr in SP layer,336,488,306
23769,Pyr in SP layer,24,192,298
23770,Pyr in SP layer,360,672,306
23771,Pyr in SP layer,40,152,322
23772,Pyr in SP layer,184,800,314
23773,Pyr in SP layer,224,864,290
23774,Pyr in SP layer,184,696,290
23775,Pyr in SP layer,32,864,322
23776,Pyr in SP layer,128,632,290
23777,Pyr in SP layer,200,616,322
23778,Pyr in SP layer,288,504,298
23779,Pyr in SP layer,360,888,306
23780,Pyr in SP layer,128,664,290
23781,Pyr in SP layer,336,648,322
23782,Pyr in SP layer,120,864,314
23783,Pyr in SP layer,32,704,322
23784,Pyr in SP layer,80,104,306
23785,Pyr in SP layer,40,1000,290
23786,Pyr in SP layer,232,576,322
23787,Pyr in SP layer,144,680,298
23788,Pyr in SP layer,256,72,322
23789,Pyr in SP layer,272,104,306
23790,Pyr in SP layer,240,128,314
23791,Pyr in SP layer,16,24,314
23792,Pyr in SP layer,360,816,306
23793,Pyr in SP layer,360,120,298
23794,Pyr in SP layer,128,352,306
23795,Pyr in SP layer,144,904,298
23796,Pyr in SP layer,392,360,306
23797,Pyr in SP layer,56,616,298
23798,Pyr in SP layer,144,936,290
23799,Pyr in SP layer,152,880,322
23800,Pyr in SP layer,344,8,306
23801,Pyr in SP layer,40,344,314
23802,Pyr in SP layer,368,328,298
23803,Pyr in SP layer,24,760,290
23804,Pyr in SP layer,64,944,306
23805,Pyr in SP layer,304,104,298
23806,Pyr in SP layer,120,808,298
23807,Pyr in SP layer,160,888,290
23808,Pyr in SP layer,136,168,290
23809,Pyr in SP layer,168,680,290
23810,Pyr in SP layer,80,96,314
23811,Pyr in SP layer,248,792,322
23812,Pyr in SP layer,368,568,306
23813,Pyr in SP layer,232,672,290
23814,Pyr in SP layer,208,112,298
23815,Pyr in SP layer,288,64,298
23816,Pyr in SP layer,184,976,322
23817,Pyr in SP layer,360,504,314
23818,Pyr in SP layer,352,216,314
23819,Pyr in SP layer,104,352,306
23820,Pyr in SP layer,336,496,314
23821,Pyr in SP layer,328,496,322
23822,Pyr in SP layer,376,400,306
23823,Pyr in SP layer,272,944,298
23824,Pyr in SP layer,328,184,290
23825,Pyr in SP layer,352,544,298
23826,Pyr in SP layer,336,16,290
23827,Pyr in SP layer,256,848,290
23828,Pyr in SP layer,224,144,314
23829,Pyr in SP layer,344,72,290
23830,Pyr in SP layer,64,864,290
23831,Pyr in SP layer,224,296,290
23832,Pyr in SP layer,96,528,298
23833,Pyr in SP layer,360,112,322
23834,Pyr in SP layer,16,168,306
23835,Pyr in SP layer,168,104,290
23836,Pyr in SP layer,88,384,306
23837,Pyr in SP layer,24,56,322
23838,Pyr in SP layer,184,704,298
23839,Pyr in SP layer,200,608,314
23840,Pyr in SP layer,48,784,322
23841,Pyr in SP layer,344,976,322
23842,Pyr in SP layer,112,528,298
23843,Pyr in SP layer,16,976,314
23844,Pyr in SP layer,208,704,298
23845,Pyr in SP layer,344,688,306
23846,Pyr in SP layer,304,144,322
23847,Pyr in SP layer,280,96,306
23848,Pyr in SP layer,296,568,306
23849,Pyr in SP layer,160,904,314
23850,Pyr in SP layer,392,976,298
23851,Pyr in SP layer,144,616,290
23852,Pyr in SP layer,120,384,314
23853,Pyr in SP layer,104,32,306
23854,Pyr in SP layer,56,512,290
23855,Pyr in SP layer,232,168,322
23856,Pyr in SP layer,80,384,322
23857,Pyr in SP layer,216,792,290
23858,Pyr in SP layer,64,216,322
23859,Pyr in SP layer,208,592,314
23860,Pyr in SP layer,304,872,322
23861,Pyr in SP layer,208,24,290
23862,Pyr in SP layer,176,632,290
23863,Pyr in SP layer,376,432,306
23864,Pyr in SP layer,160,8,314
23865,Pyr in SP layer,312,320,322
23866,Pyr in SP layer,72,608,322
23867,Pyr in SP layer,336,560,306
23868,Pyr in SP layer,264,72,306
23869,Pyr in SP layer,392,184,322
23870,Pyr in SP layer,120,88,290
23871,Pyr in SP layer,120,840,314
23872,Pyr in SP layer,208,168,298
23873,Pyr in SP layer,96,752,314
23874,Pyr in SP layer,128,496,290
23875,Pyr in SP layer,280,888,314
23876,Pyr in SP layer,224,80,290
23877,Pyr in SP layer,328,480,306
23878,Pyr in SP layer,264,648,290
23879,Pyr in SP layer,88,584,298
23880,Pyr in SP layer,376,520,322
23881,Pyr in SP layer,40,144,306
23882,Pyr in SP layer,272,904,290
23883,Pyr in SP layer,64,648,298
23884,Pyr in SP layer,272,32,290
23885,Pyr in SP layer,56,208,290
23886,Pyr in SP layer,80,176,314
23887,Pyr in SP layer,200,968,314
23888,Pyr in SP layer,208,272,306
23889,Pyr in SP layer,360,872,290
23890,Pyr in SP layer,64,944,314
23891,Pyr in SP layer,8,312,306
23892,Pyr in SP layer,120,928,314
23893,Pyr in SP layer,200,24,314
23894,Pyr in SP layer,368,920,290
23895,Pyr in SP layer,24,656,290
23896,Pyr in SP layer,144,704,314
23897,Pyr in SP layer,392,832,298
23898,Pyr in SP layer,336,520,290
23899,Pyr in SP layer,384,40,298
23900,Pyr in SP layer,216,672,322
23901,Pyr in SP layer,72,912,290
23902,Pyr in SP layer,8,296,298
23903,Pyr in SP layer,184,720,314
23904,Pyr in SP layer,320,568,322
23905,Pyr in SP layer,160,1000,290
23906,Pyr in SP layer,280,96,314
23907,Pyr in SP layer,24,656,306
23908,Pyr in SP layer,152,416,290
23909,Pyr in SP layer,32,672,298
23910,Pyr in SP layer,336,960,298
23911,Pyr in SP layer,64,192,306
23912,Pyr in SP layer,264,440,306
23913,Pyr in SP layer,160,224,306
23914,Pyr in SP layer,200,488,306
23915,Pyr in SP layer,392,136,290
23916,Pyr in SP layer,40,1000,298
23917,Pyr in SP layer,112,8,322
23918,Pyr in SP layer,112,912,290
23919,Pyr in SP layer,144,976,306
23920,Pyr in SP layer,160,384,314
23921,Pyr in SP layer,344,872,306
23922,Pyr in SP layer,104,760,322
23923,Pyr in SP layer,376,576,298
23924,Pyr in SP layer,296,600,290
23925,Pyr in SP layer,352,184,298
23926,Pyr in SP layer,360,256,298
23927,Pyr in SP layer,184,512,314
23928,Pyr in SP layer,136,232,290
23929,Pyr in SP layer,168,864,298
23930,Pyr in SP layer,32,656,306
23931,Pyr in SP layer,176,672,298
23932,Pyr in SP layer,272,24,298
23933,Pyr in SP layer,248,896,298
23934,Pyr in SP layer,224,336,298
23935,Pyr in SP layer,0,816,306
23936,Pyr in SP layer,208,376,290
23937,Pyr in SP layer,264,888,290
23938,Pyr in SP layer,352,688,306
23939,Pyr in SP layer,176,880,322
23940,Pyr in SP layer,96,920,322
23941,Pyr in SP layer,8,632,314
23942,Pyr in SP layer,352,96,298
23943,Pyr in SP layer,256,720,306
23944,Pyr in SP layer,144,464,314
23945,Pyr in SP layer,328,640,314
23946,Pyr in SP layer,328,232,306
23947,Pyr in SP layer,288,104,314
23948,Pyr in SP layer,280,984,314
23949,Pyr in SP layer,360,312,322
23950,Pyr in SP layer,184,640,322
23951,Pyr in SP layer,120,872,290
23952,Pyr in SP layer,296,808,290
23953,Pyr in SP layer,304,872,290
23954,Pyr in SP layer,48,264,314
23955,Pyr in SP layer,360,128,306
23956,Pyr in SP layer,336,920,322
23957,Pyr in SP layer,152,128,290
23958,Pyr in SP layer,48,960,322
23959,Pyr in SP layer,24,512,322
23960,Pyr in SP layer,216,880,298
23961,Pyr in SP layer,168,480,306
23962,Pyr in SP layer,200,128,298
23963,Pyr in SP layer,272,728,290
23964,Pyr in SP layer,200,112,306
23965,Pyr in SP layer,120,392,306
23966,Pyr in SP layer,168,232,314
23967,Pyr in SP layer,256,144,314
23968,Pyr in SP layer,16,624,314
23969,Pyr in SP layer,320,648,298
23970,Pyr in SP layer,232,256,298
23971,Pyr in SP layer,264,936,298
23972,Pyr in SP layer,320,736,298
23973,Pyr in SP layer,8,624,290
23974,Pyr in SP layer,192,592,298
23975,Pyr in SP layer,336,968,322
23976,Pyr in SP layer,328,336,306
23977,Pyr in SP layer,192,664,306
23978,Pyr in SP layer,344,768,322
23979,Pyr in SP layer,64,296,290
23980,Pyr in SP layer,24,680,290
23981,Pyr in SP layer,296,224,290
23982,Pyr in SP layer,152,400,306
23983,Pyr in SP layer,16,984,314
23984,Pyr in SP layer,136,896,322
23985,Pyr in SP layer,64,584,314
23986,Pyr in SP layer,200,184,290
23987,Pyr in SP layer,384,152,314
23988,Pyr in SP layer,256,520,298
23989,Pyr in SP layer,24,688,290
23990,Pyr in SP layer,168,968,298
23991,Pyr in SP layer,288,128,314
23992,Pyr in SP layer,96,216,322
23993,Pyr in SP layer,280,992,314
23994,Pyr in SP layer,80,80,322
23995,Pyr in SP layer,8,160,322
23996,Pyr in SP layer,368,328,290
23997,Pyr in SP layer,0,784,298
